Date,Store_ID,Product_ID,Category,Units_Sold,Price,Discount,Promotion,Holiday,Temperature,Fuel_Price,Unemployment,Sales
2026-11-25,S017,P030,Clothing,52,18.92,0.0,1,0,21.4,3.7,7.02,983.84
2026-11-26,S008,P090,Clothing,178,190.78,0.1,0,0,35.0,3.15,5.4,30562.96
2026-11-27,S002,P021,Furniture,180,315.24,0.15,1,0,24.0,3.5,4.59,48231.72
2026-11-28,S013,P028,Clothing,43,77.32,0.05,1,0,32.8,3.57,5.79,3158.52
2026-11-29,S003,P090,Furniture,136,412.39,0.0,0,0,22.5,3.7,5.46,56085.04
2026-11-30,S016,P062,Furniture,34,121.34,0.05,0,0,31.0,3.7,4.77,3919.28
2026-12-01,S006,P033,Clothing,162,327.88,0.1,0,0,27.9,3.39,6.52,47804.9
2026-12-02,S019,P085,Grocery,26,205.57,0.05,1,0,34.7,4.28,6.21,5077.58
2026-12-03,S007,P035,Clothing,70,300.04,0.0,0,0,28.3,3.53,4.35,21002.8
2026-12-04,S010,P052,Clothing,112,58.19,0.0,0,0,20.4,3.34,7.24,6517.28
2026-12-05,S009,P034,Clothing,16,13.37,0.1,0,0,29.1,3.26,5.95,192.53
2026-12-06,S002,P041,Grocery,40,455.23,0.0,0,0,22.2,3.48,4.88,18209.2
2026-12-07,S015,P051,Electronics,22,138.47,0.1,1,0,32.0,3.1,4.72,2741.71
2026-12-08,S005,P047,Electronics,94,410.74,0.1,1,0,32.8,3.05,4.48,34748.6
2026-12-09,S004,P082,Furniture,185,499.68,0.0,1,0,27.2,3.91,5.49,92440.8
2026-12-10,S020,P058,Furniture,5,109.66,0.2,0,0,31.7,3.93,4.47,438.64
2026-12-11,S004,P075,Grocery,131,136.26,0.1,0,0,22.2,3.79,5.46,16065.05
2026-12-12,S018,P057,Toys,190,333.12,0.0,0,0,27.4,4.14,4.52,63292.8
2026-12-13,S004,P023,Electronics,94,482.9,0.2,0,0,25.9,3.06,6.3,36314.08
2026-12-14,S017,P048,Furniture,91,458.33,0.1,0,0,29.2,4.4,6.75,37537.23
2026-12-15,S012,P022,Electronics,94,253.92,0.2,0,0,20.7,3.14,5.92,19094.78
2026-12-16,S017,P017,Grocery,138,398.58,0.15,1,0,31.3,4.01,6.38,46753.43
2026-12-17,S010,P069,Grocery,74,72.19,0.15,1,0,21.2,3.2,7.28,4540.75
2026-12-18,S001,P011,Toys,48,488.83,0.2,0,0,29.8,4.32,6.23,18771.07
2026-12-19,S018,P094,Toys,156,482.35,0.1,1,0,20.3,3.77,5.27,67721.94
2026-12-20,S018,P015,Grocery,90,86.05,0.0,0,0,32.5,3.12,5.57,7744.5
2026-12-21,S014,P091,Furniture,23,153.21,0.05,0,0,22.6,3.93,7.01,3347.64
2026-12-22,S015,P035,Electronics,105,54.58,0.0,1,0,27.7,3.01,4.46,5730.9
2026-12-23,S012,P033,Clothing,150,139.5,0.05,0,0,23.9,4.16,5.14,19878.75
2026-12-24,S004,P084,Toys,99,408.9,0.05,1,0,30.8,3.98,6.02,38457.04
2026-12-25,S003,P016,Clothing,105,192.27,0.1,0,0,24.8,3.32,6.37,18169.52
2026-12-26,S020,P034,Furniture,34,48.76,0.2,0,0,30.9,3.56,6.67,1326.27
2026-12-27,S012,P066,Toys,174,174.4,0.0,1,0,24.3,3.01,5.11,30345.6
2026-12-28,S007,P099,Clothing,37,490.78,0.2,0,0,31.3,4.04,4.51,14527.09
2026-12-29,S011,P040,Furniture,16,316.69,0.15,0,0,20.5,3.48,7.34,4306.98
2026-12-30,S001,P028,Electronics,122,211.0,0.1,0,0,24.2,3.86,4.27,23167.8
2026-12-31,S006,P047,Furniture,98,87.44,0.1,1,1,27.5,4.44,4.34,7712.21
2027-01-01,S015,P039,Toys,159,493.16,0.15,0,0,20.7,3.45,5.73,66650.57
2027-01-02,S015,P070,Grocery,171,411.32,0.0,0,0,22.8,4.49,6.87,70335.72
2027-01-03,S019,P073,Electronics,141,144.33,0.15,0,0,34.0,3.95,6.71,17297.95
2027-01-04,S011,P020,Clothing,153,39.68,0.0,1,0,34.7,3.36,7.28,6071.04
2027-01-05,S002,P001,Toys,80,33.03,0.05,1,0,31.1,3.66,4.5,2510.28
2027-01-06,S014,P072,Grocery,33,64.59,0.1,1,0,23.8,4.11,5.32,1918.32
2027-01-07,S002,P087,Furniture,165,292.48,0.0,1,0,23.9,3.67,4.99,48259.2
2027-01-08,S004,P063,Grocery,194,464.74,0.2,1,0,29.7,3.1,7.01,72127.65
2027-01-09,S017,P067,Toys,121,250.89,0.2,0,0,21.8,3.25,5.71,24286.15
2027-01-10,S003,P004,Toys,19,422.26,0.1,1,1,34.2,4.19,4.09,7220.65
2027-01-11,S013,P058,Grocery,6,225.71,0.15,1,0,23.4,3.97,6.48,1151.12
2027-01-12,S009,P025,Furniture,184,355.75,0.15,0,0,35.0,3.85,5.36,55639.3
2027-01-13,S007,P047,Grocery,121,367.28,0.0,1,0,27.4,3.25,5.86,44440.88
2027-01-14,S015,P038,Toys,176,91.11,0.15,0,0,31.6,4.26,7.13,13630.06
2027-01-15,S011,P015,Toys,186,183.8,0.1,1,0,20.0,4.44,4.9,30768.12
2027-01-16,S020,P063,Clothing,22,320.46,0.0,0,0,33.3,3.06,4.84,7050.12
2027-01-17,S002,P021,Clothing,7,39.99,0.05,0,0,24.1,3.12,4.92,265.93
2027-01-18,S015,P099,Electronics,139,183.96,0.15,1,1,30.0,4.33,5.18,21734.87
2027-01-19,S014,P057,Toys,175,269.73,0.15,1,0,32.1,4.22,4.38,40122.34
2027-01-20,S020,P053,Clothing,170,498.13,0.0,0,0,22.5,3.93,6.44,84682.1
2027-01-21,S011,P046,Grocery,169,239.89,0.2,0,1,26.6,4.42,4.73,32433.13
2027-01-22,S003,P014,Furniture,190,408.95,0.15,0,0,27.4,3.97,7.24,66045.42
2027-01-23,S017,P100,Grocery,165,218.87,0.1,0,0,24.7,3.32,4.75,32502.2
2027-01-24,S012,P076,Furniture,112,399.21,0.15,0,0,27.2,4.09,4.89,38004.79
2027-01-25,S015,P017,Clothing,191,299.73,0.05,0,0,24.8,3.97,5.04,54386.01
2027-01-26,S016,P039,Electronics,99,443.86,0.15,0,1,25.4,4.48,6.69,37350.82
2027-01-27,S005,P009,Grocery,126,208.42,0.2,1,0,30.0,3.32,5.5,21008.74
2027-01-28,S020,P099,Grocery,15,304.13,0.15,0,0,29.5,3.9,6.87,3877.66
2027-01-29,S006,P077,Grocery,72,316.86,0.0,1,0,23.5,4.17,6.75,22813.92
2027-01-30,S019,P079,Furniture,127,211.6,0.15,1,0,33.5,3.51,7.25,22842.22
2027-01-31,S005,P082,Clothing,117,76.43,0.2,0,0,32.9,3.57,6.65,7153.85
2027-02-01,S003,P097,Grocery,102,51.31,0.0,0,0,27.6,4.33,4.18,5233.62
2027-02-02,S001,P006,Grocery,97,13.25,0.1,1,1,26.5,3.61,6.93,1156.73
2027-02-03,S006,P091,Electronics,26,437.4,0.0,0,0,25.7,3.94,7.28,11372.4
2027-02-04,S015,P023,Electronics,198,122.06,0.05,0,0,30.6,4.33,7.48,22959.49
2027-02-05,S002,P059,Clothing,176,109.7,0.0,1,0,30.1,3.31,4.44,19307.2
2027-02-06,S003,P091,Clothing,131,369.34,0.1,1,0,22.9,4.47,6.15,43545.19
2027-02-07,S017,P098,Toys,138,163.41,0.15,1,0,30.1,4.05,4.7,19167.99
2027-02-08,S012,P046,Electronics,174,255.49,0.0,0,0,23.8,3.74,4.92,44455.26
