EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition,MonthlySalary
11756,34,Male,Sales,Sales Executive,4,Life Sciences,Married,3830,49,4,158,2,3,3,No,No,3830
11757,25,Male,Operations,Logistics Manager,3,Marketing,Married,1500,13,1,17,10,4,4,No,No,1500
11758,39,Female,R&D,Research Scientist,5,Technical Degree,Single,2108,6,0,66,7,4,3,No,Yes,2108
11759,33,Female,Marketing,Marketing Manager,3,Other,Single,8510,10,2,170,1,2,4,No,Yes,8510
11760,21,Female,Operations,Ops Executive,4,Technical Degree,Married,5902,33,1,171,3,4,3,No,No,5902
11761,28,Male,Marketing,Marketing Manager,3,Technical Degree,Married,1500,50,6,4,3,3,3,No,No,1500
11762,56,Male,Sales,Sales Manager,4,Medical,Single,10576,4,5,124,7,3,4,No,No,10576
11763,39,Male,Sales,Sales Manager,2,Medical,Single,3993,4,2,115,4,1,4,No,Yes,3993
11764,45,Female,Marketing,Content Specialist,4,Other,Single,1562,41,1,121,9,4,3,No,No,1562
11765,48,Female,R&D,R&D Manager,3,Life Sciences,Married,6135,37,2,197,9,4,3,No,No,6135
11766,20,Male,Sales,Sales Manager,3,Life Sciences,Single,7531,42,3,119,0,2,3,Yes,Yes,7531
11767,54,Male,IT,Developer,2,Life Sciences,Married,1981,12,2,85,1,3,4,No,No,1981
11768,25,Male,R&D,Lab Technician,4,Technical Degree,Divorced,5099,5,3,99,9,3,3,No,No,5099
11769,56,Female,IT,IT Manager,2,Other,Married,10616,25,2,176,8,5,3,No,No,10616
11770,24,Female,Operations,Ops Executive,2,Technical Degree,Divorced,1936,25,2,125,8,2,3,No,No,1936
11771,52,Female,IT,Developer,2,Technical Degree,Single,7052,33,4,39,6,3,3,No,No,7052
11772,33,Male,R&D,Research Scientist,1,Technical Degree,Married,5049,15,2,98,6,4,3,No,No,5049
11773,31,Female,R&D,Research Scientist,4,Technical Degree,Married,7609,20,3,114,8,4,3,No,Yes,7609
11774,39,Female,R&D,R&D Manager,3,Life Sciences,Single,2857,39,0,112,6,3,4,No,No,2857
11775,43,Male,R&D,Lab Technician,2,Marketing,Single,6701,12,4,70,1,4,3,No,No,6701
11776,53,Male,Sales,Sales Executive,3,Other,Married,3140,14,4,166,10,5,3,No,Yes,3140
11777,44,Male,R&D,Lab Technician,3,Technical Degree,Married,1500,22,2,63,10,3,4,No,Yes,1500
11778,48,Male,R&D,Lab Technician,3,Other,Married,1768,24,2,32,6,2,1,No,Yes,1768
11779,58,Female,R&D,Lab Technician,3,Technical Degree,Married,5346,12,2,94,3,4,4,Yes,No,5346
11780,50,Male,Operations,Logistics Manager,3,Technical Degree,Married,6702,20,0,75,6,3,3,No,No,6702
11781,42,Female,R&D,R&D Manager,3,Marketing,Single,9632,48,2,131,5,4,4,No,No,9632
11782,57,Female,Sales,Sales Executive,4,Marketing,Married,7075,28,1,31,8,3,3,Yes,No,7075
11783,39,Male,Finance,Financial Analyst,1,Marketing,Married,10676,11,1,4,3,3,2,No,No,10676
11784,42,Female,IT,System Admin,4,Marketing,Single,5397,22,4,98,3,3,2,No,No,5397
11785,35,Male,R&D,Research Scientist,3,Technical Degree,Divorced,7655,50,3,137,5,4,3,Yes,No,7655
11786,27,Male,Finance,Accountant,4,Technical Degree,Married,3056,33,2,37,9,4,2,Yes,No,3056
11787,40,Male,Sales,Account Manager,3,Technical Degree,Married,6943,14,2,181,9,2,4,No,No,6943
11788,20,Male,R&D,Research Scientist,3,Other,Married,4880,13,5,131,8,5,3,No,No,4880
11789,27,Male,Operations,Logistics Manager,4,Other,Married,4552,25,1,24,4,3,4,No,No,4552
11790,48,Male,Operations,Ops Executive,4,Technical Degree,Single,6213,40,2,71,5,3,3,No,No,6213
11791,51,Male,HR,Recruiter,3,Medical,Married,1746,16,4,20,1,3,3,No,No,1746
11792,57,Male,IT,Developer,3,Life Sciences,Single,6993,30,4,172,6,3,4,No,No,6993
11793,24,Female,Operations,Operations Manager,2,Other,Single,8114,1,3,96,3,2,3,No,Yes,8114
11794,41,Male,Marketing,Marketing Executive,5,Life Sciences,Single,3888,28,2,163,2,4,4,No,No,3888
11795,53,Female,R&D,R&D Manager,4,Technical Degree,Married,6549,31,2,71,0,3,3,No,No,6549
11796,20,Male,HR,HR Manager,3,Technical Degree,Married,9750,36,2,51,0,4,3,No,No,9750
11797,45,Female,R&D,Lab Technician,4,Medical,Married,8264,48,4,147,5,3,3,Yes,No,8264
11798,29,Male,Sales,Sales Manager,3,Technical Degree,Married,5600,45,5,189,1,4,3,No,No,5600
11799,49,Female,R&D,Research Scientist,4,Life Sciences,Married,7188,50,7,90,8,3,3,No,No,7188
11800,37,Male,IT,IT Manager,3,Medical,Married,10478,2,4,71,8,5,3,No,No,10478
11801,36,Female,Operations,Logistics Manager,3,Other,Single,6761,42,4,83,2,4,4,No,No,6761
11802,45,Male,Operations,Operations Manager,2,Marketing,Single,8841,37,3,79,8,3,2,Yes,No,8841
11803,27,Male,Sales,Account Manager,5,Marketing,Single,8387,43,2,7,7,5,4,Yes,No,8387
11804,59,Female,R&D,R&D Manager,4,Life Sciences,Single,6285,2,2,114,10,3,3,No,No,6285
11805,31,Male,Sales,Sales Executive,4,Other,Single,9871,33,3,144,9,3,4,No,No,9871
11806,46,Male,Sales,Account Manager,3,Life Sciences,Married,2965,49,5,188,7,4,4,No,No,2965
11807,27,Male,Operations,Operations Manager,3,Other,Single,7284,36,4,88,6,2,4,No,Yes,7284
11808,44,Female,R&D,Research Scientist,3,Technical Degree,Single,4341,30,2,64,4,3,2,No,No,4341
11809,23,Female,IT,Developer,4,Other,Single,8677,34,4,111,3,3,3,No,Yes,8677
11810,52,Male,Sales,Sales Manager,5,Marketing,Married,5947,18,4,39,4,4,4,No,No,5947
11811,20,Female,R&D,R&D Manager,3,Technical Degree,Married,8865,36,2,4,10,3,3,Yes,No,8865
11812,38,Male,Finance,Finance Manager,4,Life Sciences,Divorced,8297,24,3,135,8,4,3,No,No,8297
11813,50,Male,Sales,Sales Executive,4,Marketing,Married,4739,1,3,33,3,3,4,No,No,4739
11814,35,Female,R&D,Research Scientist,3,Life Sciences,Married,7612,46,3,25,8,3,3,No,No,7612
11815,33,Female,Sales,Sales Manager,3,Human Resources,Married,7372,24,3,67,8,3,3,Yes,No,7372
11816,24,Female,Finance,Financial Analyst,2,Life Sciences,Married,5387,21,1,47,9,1,3,Yes,No,5387
11817,45,Male,Marketing,Marketing Executive,4,Life Sciences,Married,8600,29,3,124,5,2,3,No,Yes,8600
11818,47,Male,Operations,Ops Executive,4,Life Sciences,Married,5671,13,2,181,4,3,4,No,No,5671
11819,21,Male,Marketing,Marketing Executive,4,Technical Degree,Married,3662,10,5,96,1,3,1,No,No,3662
11820,25,Male,Operations,Logistics Manager,4,Technical Degree,Divorced,6859,13,3,8,3,3,3,No,No,6859
11821,28,Male,Operations,Operations Manager,3,Marketing,Single,7366,11,2,168,2,4,3,No,No,7366
11822,52,Female,HR,HR Manager,4,Technical Degree,Single,1500,38,3,164,9,3,3,No,Yes,1500
11823,44,Female,R&D,R&D Manager,4,Other,Single,13193,6,3,130,8,2,3,Yes,No,13193
11824,32,Male,R&D,R&D Manager,4,Life Sciences,Married,14492,10,2,56,3,1,3,No,No,14492
11825,28,Male,Operations,Operations Manager,3,Life Sciences,Single,3496,50,4,104,5,3,3,No,No,3496
11826,32,Female,Sales,Sales Executive,5,Technical Degree,Single,7847,13,5,125,5,3,4,Yes,No,7847
11827,50,Male,Sales,Account Manager,4,Technical Degree,Married,2795,48,3,160,1,3,4,No,No,2795
11828,30,Female,Marketing,Marketing Executive,4,Life Sciences,Married,1500,50,4,58,8,3,3,No,No,1500
11829,23,Male,Sales,Account Manager,5,Other,Married,4624,35,2,16,3,4,4,Yes,No,4624
11830,53,Male,Marketing,Marketing Manager,3,Technical Degree,Single,1841,47,3,113,2,4,3,No,No,1841
11831,57,Female,IT,Developer,4,Life Sciences,Married,7602,22,1,153,1,3,3,No,No,7602
11832,23,Male,R&D,R&D Manager,3,Life Sciences,Married,8638,17,2,44,9,3,3,Yes,No,8638
11833,57,Male,Finance,Financial Analyst,1,Technical Degree,Married,11282,3,2,67,7,2,4,No,Yes,11282
11834,38,Male,Operations,Logistics Manager,4,Marketing,Married,6142,30,4,190,3,4,3,Yes,No,6142
11835,25,Female,Sales,Sales Manager,3,Medical,Single,8590,34,1,16,9,4,4,No,No,8590
11836,53,Female,IT,System Admin,3,Technical Degree,Married,7170,27,2,153,0,2,3,No,No,7170
11837,37,Male,Operations,Operations Manager,5,Human Resources,Single,6864,45,1,34,6,3,4,No,No,6864
11838,32,Male,Sales,Account Manager,2,Technical Degree,Single,3004,4,3,57,9,3,3,Yes,Yes,3004
11839,42,Female,Sales,Account Manager,5,Marketing,Single,5281,33,3,111,7,4,3,No,No,5281
11840,38,Male,Sales,Account Manager,2,Life Sciences,Married,4898,43,4,40,0,3,3,No,No,4898
11841,30,Female,Sales,Sales Executive,3,Marketing,Single,7772,31,2,112,3,3,2,No,No,7772
11842,20,Male,Sales,Sales Manager,3,Marketing,Married,1500,19,5,131,6,4,4,No,Yes,1500
11843,43,Male,IT,Developer,4,Marketing,Single,9156,11,1,72,0,3,4,No,No,9156
11844,26,Female,R&D,Lab Technician,3,Marketing,Married,5201,37,5,15,9,2,2,Yes,No,5201
11845,44,Male,Operations,Logistics Manager,5,Medical,Married,4001,15,5,119,4,4,3,No,No,4001
11846,40,Female,R&D,Research Scientist,4,Life Sciences,Married,7035,20,3,48,2,4,3,No,No,7035
11847,34,Male,R&D,Research Scientist,4,Marketing,Married,5930,37,3,139,9,3,2,No,No,5930
11848,20,Male,Finance,Financial Analyst,2,Other,Single,6476,49,1,187,0,3,3,No,No,6476
11849,31,Female,Operations,Logistics Manager,3,Marketing,Married,9925,8,3,198,2,4,3,No,No,9925
11850,26,Male,R&D,Research Scientist,5,Other,Married,1500,2,3,147,6,3,3,Yes,No,1500
11851,34,Female,R&D,R&D Manager,3,Medical,Married,1828,38,4,17,6,3,3,No,No,1828
11852,40,Male,Operations,Ops Executive,2,Technical Degree,Married,4339,50,3,26,9,3,3,No,No,4339
11853,38,Female,R&D,Lab Technician,3,Other,Married,10194,27,3,191,0,3,3,No,No,10194
11854,48,Female,Sales,Sales Manager,5,Marketing,Single,8372,50,3,34,9,3,4,Yes,No,8372
11855,44,Male,R&D,Research Scientist,3,Life Sciences,Single,5629,14,3,37,4,5,3,No,No,5629
11856,52,Female,IT,Developer,3,Technical Degree,Married,7816,24,1,66,10,3,3,No,No,7816
11857,51,Female,Sales,Sales Manager,4,Other,Single,8520,35,4,143,9,3,3,No,No,8520
11858,54,Male,HR,Recruiter,5,Life Sciences,Married,7554,28,3,73,10,2,3,No,No,7554
11859,57,Female,HR,HR Executive,1,Marketing,Single,9252,34,3,107,8,3,3,No,No,9252
11860,45,Female,Marketing,Marketing Manager,2,Technical Degree,Single,6526,17,1,197,3,4,3,No,No,6526
11861,30,Male,R&D,R&D Manager,2,Other,Married,7470,33,2,97,1,5,3,No,No,7470
11862,54,Male,R&D,R&D Manager,2,Marketing,Married,7488,23,4,77,6,3,4,No,No,7488
11863,27,Male,R&D,Lab Technician,3,Other,Married,4769,8,0,146,7,3,2,No,No,4769
11864,33,Male,R&D,R&D Manager,3,Other,Single,5598,33,5,61,10,3,3,No,No,5598
11865,29,Female,IT,IT Manager,3,Other,Single,7526,19,4,82,0,3,3,No,No,7526
11866,21,Male,Finance,Financial Analyst,3,Other,Divorced,3072,12,2,193,9,2,4,Yes,No,3072
11867,28,Female,IT,Developer,3,Other,Single,3826,4,1,86,6,3,3,No,No,3826
11868,22,Male,Operations,Operations Manager,5,Life Sciences,Single,5216,31,4,55,8,2,3,No,Yes,5216
11869,40,Male,Marketing,Content Specialist,2,Other,Divorced,6163,44,4,82,0,4,4,Yes,No,6163
11870,45,Female,R&D,R&D Manager,3,Other,Married,5941,21,5,84,9,3,1,No,No,5941
11871,27,Male,Marketing,Marketing Executive,3,Marketing,Married,5948,12,2,84,6,4,4,No,No,5948
11872,21,Male,Sales,Sales Executive,3,Marketing,Single,6404,7,2,198,7,4,2,No,No,6404
11873,25,Male,IT,Developer,4,Human Resources,Single,5298,18,4,113,7,3,3,No,No,5298
11874,47,Male,R&D,R&D Manager,4,Life Sciences,Single,3952,39,2,56,9,3,3,No,No,3952
11875,48,Male,Operations,Logistics Manager,3,Marketing,Married,6108,11,1,7,0,3,1,No,No,6108
11876,45,Female,R&D,R&D Manager,4,Other,Single,7916,33,5,78,3,4,3,No,No,7916
11877,44,Male,IT,Developer,4,Technical Degree,Single,8582,22,5,188,2,4,3,No,No,8582
11878,31,Female,Marketing,Marketing Executive,2,Medical,Single,1500,8,1,164,10,3,3,No,No,1500
11879,24,Female,IT,Developer,3,Other,Married,3025,39,3,7,7,3,3,No,No,3025
11880,53,Male,IT,Developer,4,Human Resources,Married,8831,31,3,129,0,3,2,No,No,8831
11881,56,Male,Sales,Account Manager,5,Life Sciences,Married,5161,27,5,62,3,4,2,Yes,Yes,5161
11882,34,Female,Sales,Account Manager,3,Life Sciences,Single,1500,28,3,37,1,4,4,No,Yes,1500
11883,55,Female,Marketing,Content Specialist,3,Human Resources,Married,9665,23,6,4,1,4,3,Yes,No,9665
11884,34,Male,Finance,Financial Analyst,4,Marketing,Married,9018,41,1,140,5,4,3,No,No,9018
11885,42,Male,HR,HR Manager,2,Technical Degree,Married,2451,27,4,15,1,2,3,No,Yes,2451
11886,25,Male,R&D,R&D Manager,4,Life Sciences,Married,2483,10,5,187,2,3,3,No,No,2483
11887,40,Male,Sales,Sales Executive,1,Other,Single,14947,23,2,125,8,3,4,No,Yes,14947
11888,42,Female,R&D,R&D Manager,1,Other,Married,3249,33,4,5,5,4,4,No,No,3249
11889,35,Female,R&D,Research Scientist,3,Life Sciences,Married,9650,26,3,20,1,4,3,No,No,9650
11890,34,Male,Sales,Sales Manager,4,Life Sciences,Single,10633,13,1,171,1,3,3,No,No,10633
11891,44,Female,Sales,Sales Executive,2,Life Sciences,Single,1644,31,2,13,1,5,4,No,Yes,1644
11892,55,Female,R&D,Research Scientist,4,Marketing,Divorced,3266,27,1,30,2,3,3,No,No,3266
11893,30,Male,HR,HR Manager,2,Marketing,Single,9095,13,4,50,10,3,2,No,No,9095
11894,34,Male,Sales,Sales Manager,3,Human Resources,Married,1912,48,5,7,10,3,3,No,No,1912
11895,23,Female,HR,Recruiter,3,Other,Married,2786,47,7,26,5,4,3,Yes,No,2786
11896,40,Female,Operations,Operations Manager,4,Life Sciences,Single,5412,34,3,17,1,3,3,No,No,5412
11897,32,Female,R&D,Lab Technician,4,Life Sciences,Single,5625,47,2,123,9,4,3,No,No,5625
11898,41,Male,Operations,Logistics Manager,2,Other,Single,9272,7,3,143,3,3,3,No,No,9272
11899,38,Male,Marketing,Marketing Executive,2,Technical Degree,Single,7689,44,2,10,3,3,3,No,Yes,7689
11900,53,Male,Sales,Account Manager,4,Technical Degree,Married,6620,12,2,194,1,3,3,No,No,6620
11901,33,Female,Sales,Sales Manager,3,Technical Degree,Married,5558,5,3,157,1,3,3,No,No,5558
11902,23,Female,R&D,Lab Technician,3,Other,Single,2848,38,1,155,10,4,3,No,Yes,2848
11903,46,Male,HR,Recruiter,2,Life Sciences,Single,9649,6,3,0,3,5,3,No,No,9649
11904,48,Female,R&D,Research Scientist,5,Technical Degree,Single,6417,26,1,117,7,3,3,Yes,No,6417
11905,47,Female,R&D,Research Scientist,5,Technical Degree,Single,7967,19,3,46,5,3,3,No,No,7967
11906,54,Female,Finance,Finance Manager,1,Technical Degree,Married,6664,15,5,85,7,3,2,No,No,6664
11907,27,Female,Sales,Account Manager,3,Technical Degree,Single,6338,9,3,42,9,4,4,No,No,6338
11908,35,Male,Marketing,Marketing Executive,4,Life Sciences,Married,6312,13,3,88,0,3,2,No,No,6312
11909,55,Female,Sales,Account Manager,3,Marketing,Single,6012,35,3,28,9,4,4,Yes,No,6012
11910,49,Male,Operations,Operations Manager,3,Life Sciences,Married,5576,47,3,187,2,2,3,Yes,No,5576
11911,37,Male,Sales,Account Manager,3,Marketing,Married,4203,34,1,98,9,4,3,No,Yes,4203
11912,21,Female,Sales,Sales Executive,1,Technical Degree,Married,7595,34,2,116,6,3,3,Yes,No,7595
11913,32,Female,Sales,Sales Executive,4,Marketing,Married,9373,29,4,20,7,5,4,No,No,9373
11914,23,Male,Marketing,Content Specialist,3,Marketing,Single,6722,39,1,9,4,3,4,No,No,6722
11915,45,Female,Sales,Sales Manager,3,Marketing,Married,10814,27,3,82,0,3,3,No,No,10814
11916,44,Female,Finance,Accountant,3,Other,Married,4620,46,3,162,1,3,4,No,No,4620
11917,49,Female,Operations,Logistics Manager,4,Marketing,Married,12441,45,2,53,6,3,3,No,No,12441
11918,30,Male,Finance,Finance Manager,4,Marketing,Married,7329,12,3,159,8,5,3,No,No,7329
11919,26,Female,R&D,R&D Manager,3,Life Sciences,Single,1500,39,1,20,1,3,4,No,No,1500
11920,50,Male,Marketing,Marketing Executive,5,Life Sciences,Single,11737,2,2,70,9,4,3,No,No,11737
11921,29,Male,Operations,Operations Manager,2,Life Sciences,Married,3145,47,2,185,0,3,1,Yes,No,3145
11922,58,Male,R&D,R&D Manager,4,Medical,Single,6627,36,2,67,3,5,3,No,No,6627
11923,32,Male,HR,HR Manager,3,Life Sciences,Married,7533,18,3,64,3,4,2,No,No,7533
11924,50,Female,Marketing,Content Specialist,3,Technical Degree,Married,6208,6,6,66,6,4,3,Yes,Yes,6208
11925,26,Male,Marketing,Marketing Executive,2,Technical Degree,Single,5661,30,4,0,7,3,3,No,No,5661
11926,55,Female,R&D,Lab Technician,3,Marketing,Single,4076,21,2,68,7,3,2,No,No,4076
11927,39,Male,Operations,Operations Manager,4,Marketing,Married,4461,22,3,149,6,4,4,No,No,4461
11928,23,Female,R&D,R&D Manager,4,Technical Degree,Single,9566,11,3,17,8,3,4,No,No,9566
11929,26,Female,R&D,Research Scientist,4,Life Sciences,Married,2949,39,1,174,8,1,2,No,No,2949
11930,20,Female,Sales,Sales Manager,2,Other,Single,6161,40,2,53,6,4,3,No,No,6161
11931,32,Female,Sales,Account Manager,5,Marketing,Married,8130,42,5,161,3,3,3,Yes,No,8130
11932,41,Female,Finance,Financial Analyst,3,Life Sciences,Single,2837,7,2,186,6,1,3,No,Yes,2837
11933,40,Female,R&D,R&D Manager,4,Technical Degree,Married,7401,7,4,153,4,3,3,No,No,7401
11934,41,Female,Sales,Account Manager,4,Technical Degree,Single,9144,31,4,113,2,4,4,No,No,9144
11935,47,Male,R&D,Research Scientist,2,Life Sciences,Single,7059,6,1,2,9,3,3,No,No,7059
11936,28,Female,R&D,Research Scientist,4,Technical Degree,Single,9377,26,6,45,8,3,2,No,No,9377
11937,45,Male,Marketing,Marketing Manager,1,Other,Single,5876,36,0,38,3,3,4,No,Yes,5876
11938,28,Male,Operations,Ops Executive,2,Other,Single,3458,9,2,185,9,4,4,Yes,No,3458
11939,34,Female,R&D,R&D Manager,4,Marketing,Single,5541,36,2,123,5,3,3,Yes,No,5541
11940,29,Male,Operations,Logistics Manager,2,Other,Single,1906,3,3,92,2,4,4,No,Yes,1906
11941,43,Female,R&D,R&D Manager,3,Other,Married,13128,44,2,184,4,3,3,No,No,13128
11942,27,Male,Finance,Financial Analyst,3,Technical Degree,Married,5976,31,1,34,10,3,2,No,No,5976
11943,43,Male,Marketing,Content Specialist,3,Life Sciences,Divorced,1500,30,2,9,4,2,4,No,No,1500
11944,35,Male,R&D,Research Scientist,2,Human Resources,Single,4045,31,4,148,7,4,3,No,No,4045
11945,45,Male,Finance,Finance Manager,4,Technical Degree,Single,5398,43,1,64,9,4,3,No,Yes,5398
11946,46,Female,R&D,Research Scientist,2,Other,Married,2165,43,1,76,4,3,2,No,Yes,2165
11947,56,Male,R&D,R&D Manager,4,Technical Degree,Single,2129,40,1,191,3,4,3,Yes,Yes,2129
11948,23,Male,HR,HR Executive,4,Life Sciences,Married,4968,30,4,157,5,3,4,No,No,4968
11949,43,Male,Marketing,Marketing Executive,3,Technical Degree,Married,7622,9,1,39,2,3,3,No,No,7622
11950,38,Male,R&D,R&D Manager,4,Human Resources,Married,8850,6,3,185,1,3,3,Yes,No,8850
11951,55,Female,Marketing,Content Specialist,2,Technical Degree,Married,9347,25,6,132,0,2,3,No,No,9347
11952,58,Male,Operations,Operations Manager,3,Medical,Married,4232,30,2,181,5,4,4,No,Yes,4232
11953,29,Female,R&D,Lab Technician,2,Other,Married,1500,26,4,11,5,3,4,No,No,1500
11954,44,Female,R&D,Lab Technician,3,Other,Married,11335,3,3,41,0,4,3,No,No,11335
11955,37,Female,Finance,Accountant,5,Medical,Single,5347,22,3,52,6,4,3,No,No,5347
11956,38,Female,R&D,Lab Technician,2,Other,Divorced,4689,42,3,66,4,4,3,Yes,No,4689
11957,55,Male,Sales,Account Manager,4,Life Sciences,Single,9720,45,1,39,2,3,4,No,No,9720
11958,29,Male,Marketing,Marketing Manager,4,Technical Degree,Single,5064,9,3,146,6,4,4,No,No,5064
11959,52,Female,IT,System Admin,1,Life Sciences,Divorced,7472,50,1,113,3,4,3,No,No,7472
11960,24,Female,R&D,Lab Technician,5,Life Sciences,Married,6738,35,5,68,0,3,3,No,No,6738
11961,54,Female,Finance,Accountant,5,Technical Degree,Single,2288,7,2,18,9,3,2,No,No,2288
11962,53,Female,Sales,Sales Manager,5,Technical Degree,Single,2738,37,3,38,4,2,3,No,Yes,2738
11963,52,Male,R&D,Lab Technician,3,Technical Degree,Married,5334,48,4,43,2,3,3,Yes,No,5334
11964,40,Male,Marketing,Content Specialist,3,Marketing,Single,5950,9,2,68,8,3,3,No,No,5950
11965,36,Female,Operations,Ops Executive,3,Medical,Single,4135,27,8,75,3,3,4,No,No,4135
11966,41,Female,R&D,Lab Technician,4,Medical,Divorced,4108,28,1,61,4,5,1,No,No,4108
11967,56,Male,R&D,Research Scientist,3,Marketing,Married,5784,45,2,90,0,3,3,No,No,5784
11968,34,Female,Finance,Finance Manager,4,Medical,Married,3889,44,3,60,1,3,2,No,No,3889
11969,54,Male,R&D,R&D Manager,4,Technical Degree,Married,8677,33,1,102,6,4,3,No,No,8677
11970,47,Male,Sales,Sales Manager,3,Other,Married,6906,50,8,136,4,3,3,No,No,6906
11971,26,Female,R&D,R&D Manager,3,Marketing,Married,4418,6,4,146,3,4,4,No,No,4418
11972,51,Female,Finance,Finance Manager,5,Marketing,Married,7766,17,4,57,7,3,3,No,No,7766
11973,30,Male,Sales,Sales Manager,3,Technical Degree,Married,9990,23,3,8,1,2,2,No,Yes,9990
11974,29,Male,Sales,Account Manager,3,Technical Degree,Married,6533,25,1,157,1,5,2,No,No,6533
11975,28,Male,Sales,Account Manager,1,Other,Married,1664,19,2,18,0,4,3,Yes,No,1664
11976,33,Female,R&D,Lab Technician,3,Technical Degree,Married,10718,29,5,174,6,3,3,No,No,10718
11977,32,Male,R&D,Lab Technician,3,Technical Degree,Married,11008,31,3,99,6,4,4,No,No,11008
11978,44,Female,R&D,Lab Technician,2,Technical Degree,Single,9719,6,3,63,8,4,3,No,No,9719
11979,21,Female,R&D,Research Scientist,1,Technical Degree,Single,7891,37,2,63,9,4,4,No,No,7891
11980,54,Female,Operations,Logistics Manager,3,Technical Degree,Single,7522,34,3,185,3,3,3,No,No,7522
11981,26,Male,Sales,Account Manager,3,Other,Single,6428,24,2,157,7,3,4,Yes,No,6428
11982,40,Female,R&D,Lab Technician,1,Other,Single,6290,10,3,27,10,3,3,No,Yes,6290
11983,37,Male,Marketing,Marketing Executive,4,Human Resources,Single,2514,11,3,137,1,4,3,No,No,2514
11984,22,Male,Finance,Finance Manager,3,Other,Divorced,2576,24,4,55,6,3,2,No,No,2576
11985,58,Male,IT,Developer,2,Marketing,Single,3361,2,4,140,5,3,2,No,Yes,3361
11986,30,Male,R&D,R&D Manager,4,Life Sciences,Married,1500,50,3,14,8,3,3,Yes,No,1500
11987,58,Female,Sales,Sales Manager,3,Marketing,Married,2258,29,4,156,1,5,3,No,No,2258
11988,43,Male,Finance,Financial Analyst,3,Technical Degree,Single,5983,16,4,88,5,4,3,No,No,5983
11989,38,Male,Finance,Accountant,4,Human Resources,Single,1500,23,1,138,5,4,3,No,Yes,1500
11990,23,Female,Sales,Account Manager,2,Marketing,Single,3144,35,2,81,9,3,3,No,No,3144
11991,45,Male,R&D,Lab Technician,4,Other,Single,5305,43,4,40,7,2,3,Yes,No,5305
11992,57,Female,Operations,Logistics Manager,4,Other,Divorced,3702,22,3,29,6,5,4,No,Yes,3702
11993,51,Male,Sales,Account Manager,3,Other,Married,4995,35,1,78,3,2,3,No,No,4995
11994,58,Male,R&D,Research Scientist,1,Technical Degree,Married,6857,6,5,100,5,4,4,Yes,No,6857
11995,55,Female,R&D,R&D Manager,2,Life Sciences,Married,8883,23,7,192,5,3,3,No,No,8883
